172,"""당연히 미국대통령이 자기 나라 미국 위주로 정치하지  한국 위주로 정치하냐? 트럼프가 언제부터 한국인이냐? 별 미친 태극기 성조기들고 집회할땐언제고 참 우숩다우수워.."""
173,"""일본의 심정을 대신 발표해주는구나 일본으로가라 나베랑  일본 우익 의원으로 임명 받기로했냐  우습다 증말"""
174,"""긴가민가 했는데 트럼프 덕분에 이 당의 라인을 확실히 알게 됐음 일본"""
175,"""교활한 자한당. 필요할땐 성조기 흔들더니 이제는 버리네. 나라는 뒷전이고 자당우선주의 지기네."""
176,"""거기에 기생하며 살아오지 않았어? 안보 팔이하며"""
177,"""자칭 보수란 사람들의 출구전략이 이 정도 수준밖엔 안되다니.. 우리 보수의 출구전략과 새로운 시대의 패러다임 수립이 절실하다. 언제까지 빨갱이 노름에 절간 다태울려는지.. 니들때문에 진짜보수가 설자리가 없다.. 보수의 이념과 가치관은 간데없고 허구헌날 북한에만 목매 빨갱이 타령만하니.. 보수의 자유경제와 자유평등은 언제 얘기할건지.."""
178,"""일본이 보복하는 것에는 침묵하는 자한당"""
179,"""이래도 지랄 저래도 지랄 ㅋㅋㅋㅋ 너넨 대체 뭘 어떻게 해줘야 박수 치냐? 아니 ㅅㅍ ㅋㅋㅋㅋ 그럼 미국 대통령이 미국 챙기지 한국 챙기겠냐 아오 ㅋㅋㅋㅋ"""
180,"""공산국가 놈은 영어 좔좔하고 자유국가 놈은 쩝쩝대기만 하고ㅋㅋ 블랙코미디가 따로없네ㅋㅋ"""
181,"""문재인이는 영어를 한마디도 못알아듣기로 유면한데..."""
182,"""요즘 초딩도 그정도는 한다.\nA4없이는 회담 못하는 누구랑 같겠냐"""
183,"""유학생활하지 않았었음?? 나도 알고 있는 사실인데 뭘 새삼스레 기삿거리로 쓰고 난리임 ㅋㅋㅋㅋ 기삿거리 쓸것도ㅜ없다"""
184,"""앞으로  대통령이 되실분들은  영어실력이  좀 있어야 할듯하네요. 해외순방 나가시는 이유가  뭡니까??\n삼성 LG  대기업 총수들이 자녀교육 미국에서 하는 이유가\n영어때문일거여요.협상을 해야  뭘  사고  뭘 팔고하죠"""
185,"""영어  까막눈  문재앙   정책도 까막눈  외교도 까막눈    경제도 까막눈    인사도 까막눈"""
186,"""문재앙 대화 끼지도 못하고 트럼프가 박세리하고 더 오래 얘기하더라 ㅋㅋㅋㅋ문재앙새ㅈ끼 이미 사람들 한차례 다 웃고 다음 얘기하는데 뒤에 통역 쳐 듣고 한발 늦게 혼자 실실 쪼개 등ㅅ신 어우 쪽팔려"""
187,"""영어 한마디 못하는 문재앙이 저 옆에 있었으면 그냥 쳐웃기만 하고 있었겠지? ㅋㅋ"""
188,"""지금 이딴게 기사감인가?? G20 보도영상 보니까 쩝쩝이는 다른 정상들이 아예 상종을 않더만 .. 마치 모두 1류 대학 입학했는데 한명만 특례입학으로 와서 따 당하는 분위기였다. 그리고 모두들 최강국 미국한테 쩝쩝이 뻘짓하다 찍힌 거 아니까 근처에 얼씬 거리거나, 친한 척 안하는 거다. 재앙급 외교, 재앙급 경제 똥망. 국방은 아예 내 팽겨치고, 북한에 나라 갖다 바칠 기세 .. 그러니 누가 국가정상으로 인정하것나?? 나도 안하는데"""
189,"""나이스 투 미트유 까지 할 정도면 정은이 영어실력이 상당하다는거?  ㅋㅋㅋㅋ  갑자기 어제 미우새 김종국이 포그바 만나서 하는 영어를 MC들이 격찬하던게 생각난다.  기본 신변잡기 생활영어 수준갖고~~"""
190,"""문재인 씨도 영어 좀 하지. 글로벌 시대에 영어 공부 안하고 뭐했냐? 외국에만 나가면 멀뚱멀뚱 쩝쩝 보기가 안쓰럽네요. 거기다가 김정숙 씨는 다른 나라 영부인 손은 왜 잡고 그러냐? ㅋㅋㅋ 동성애로 오해해요. 제발 기본 매너 좀 익히고 품격 좀 갖춥시다. 보는 국민 시선도 좀 생각하고, 대통령과 영부인 땜에 쪽팔려 보긴 첨일세."""
191,"""꿀먹은 벙어리인 문씨보다는 확실히 유학파 김정은이 지식인 같네요.  국제적인 회담용 영어도 가능하고 세습 독재자로 권력도 막대하지."""
192,"""우리나라도 다음대통령은   외국어능통한자로  추천합니다   그래야    외국정상회담시   떠다놓은보릿자루   도지않지요    대통령부부  외국어공부하세요"""
193,"""문재인은 일본어 잘하잖아 자막도 없이 DISM-036영상도 봄"""
194,"""무능한 누구는 영어는 아예 듣지도말하지도 못하고 자국어도 잘 못알아듣는데.."""
195,"""쩝쩝이는  한국어도  부실한데  뭐~  말귀도  잘  못 알아듣고,  동문서답하고,"""
196,"""Noce to meet you...가 자랑할만한 영어실력인가? 하긴 그것도 제대로 못하는 한사람이 있으니..."""
197,"""방금한 질문도 까먹고 오바마 옆에서 비실비실 웃기만 하던 누구보다는 훨 낫네요..."""
198,"""풉! 벙어리 수준의 죄인이도 대통령 하는데 뭐..."""
199,"""김정은=영어10가능. 독재자지만 자국을 위해 노력. 문재인=영어1도못해서 비웃는격의 말이 나와도 혼자 빵터져웃음. 독재자면서 적국을 위해노력. 김정은만도 못한 지도자를 가지면서 행복해하는 멍꿀이들이 천지인 나라."""
200,"""문재인이 더욱 대단한건 자한당과 적폐카르텔 그리고 일본의 결사적 방해공작을 뚫고 이만큼 평화프로세를 이끌고 왔다는 사실이다. 네이버 댓글만 봐도 적폐세력들의 방해공작이 얼마나 심한지는 금방 확인된다."""
201,"""좃선일보에서 자리차지하고 이짓거리 하면 그러려니 하겠는데, 금뱃지 달고 그자리에서 좃선일보에서 하던짓 하면, 국민들 열받아 디진다.....너 때문에,,,, 근데 이런 정신장애자시끼 국회의원 비례대표 만들어준 개...양아x 정당 지지하는 머리에 두부만 찬 개차반들은 모니 ?   대한민국 국민 맞아 ???"""
202,"""자한당은 어떻게 저런 것들만 모여있는거냐? 대가리들 부터 중간것들까지 한결같다 ㅋㅋㅋ 민경욱 한선교 강효상 김진태 이완영 등등 중진이라 불리는 의원들 봐바. 다 비슷한 이미지 떠오르지? 막말과 무개념 ㅋㅋㅋ 어쩜 이런 쓰레기들만 잘 모아놨는지 ㅋㅋㅋㅋ 정말 자한당은 명불허전이네 ㅋㅋㅋ"""
203,"""조선일보 집사 출신 기래기의 성공 국개의원 ㅋㅋㅋ 후배 정보팔아서 한미외교 망신에 그 후배는 파면당하게 만들고 하여튼 쓰레기"""
204,"""트럼프 월북 했다고  빨갱이라고 외쳐 보지.\n스파이 ㅅㄲ야"""
205,"""예측이 아니라 니 바램 이었겠지 이 호로ㅗ새끼야 ㅋㅋㅋ"""
206,"""아무리  정당이 달라도 그렇치...\n국익이 먼지도  모르는\n쓰레기 같은 나쁜 정치인들 같으니라고..."""
207,"""잊지맙시다 돌아오는총선은 토착왜구와의 한일전입니다"""
208,"""화려한 플레쉬는 트럼프에게 돌리고 그림자역할도 마다하지않는 훌륭한 대통령 !!"""
209,"""니가 할소리는 아닌듯\n예측도 하지마라 \n대한민국에 너같은건 1도 도움이 안되니까"""
210,"""개효상 같은  똥개는  ,  똥이나 퍼라 . 개만도 못하놈"""
211,"""이런 인사한테 기사도 아깝고 댓글도 아깝지만 한마디 한다. 그냥 임진왜란 때 왜적이 쳐들어오거나 말거나 당파싸움에 골몰하던 일부 조상들이 오버랩될 뿐이다."""
212,"""자한당 쓰레기들은 나라 망하라고 막 던진 다음, 지적하면 나몰랑..정말 이런 썩은 인간들이 앞으로  정치판에 또 있을까 싶다. 오직 집권만을 위해 나라와 국민을 버리고도 남을 자한당 놈들!"""
213,"""너 후배는 어떡할겨?"""
214,"""그건 예측이 아닌, 니 바램이지~ 넌 죽어 마땅한, 반민족 행위자야."""
215,"""이런 새.끼가 국회의원이라니 ㅉㅉ"""
216,"""딱 조선일보 답네...아니면 말고 라는 식...."""
217,"""친일파답다"""
218,"""에라이  조선기레기 비례 국개의원아"""
219,"""겉으로는 예측이라는 말로 후일의 책임을 피해가며 속으로는 제발 세 정상이 만나지 않길 기도했을 것이다.이미 외교 기밀을 수집하고 발설하여 누설한 외교관인 후배의 앞길까지 망친 자로서 근신하고 죄에 대한 처벌을 받기는커녕 함부로 입을 놀려서 망신까지 당하는 구나.ㅋㅋㅋ뻔뻔하도다!참으로 뻔뻔해!정치인을 하기 전에 수치심과 반성하는 자세부터 배우고 왔어야 하는데, 기본이 안 된 인간이 국회 배지를 달고 세금이나 축내는데 나라가 바로 설리 만무하다.함부로 말을 내뱉고 후일은 책임지지 않는 인간이 무슨 자격으로 국회에 있는지 화가 날뿐이다."""
220,"""갑자기 새라고? 새가 4.5키로 상공으로 비행했다고? 우리나라에 새떼가 이번에 첨 왔구나? 지금까지는 새없는 나라였구나? 새떼가 이번에 첨으로 레이다에 잡혔구나??????????  국뻥부 잘알았습니다."""
221,"""오인한거랑 발견도 못한건 완전히 다른차원의 문제다. 과민 반응이 오히려 낫다. 지난번에 목선 관측못한건 제대로 잘못을 물어야한다."""
222,"""역대 정부중 가장 신뢰 안가는 정부"""
223,"""국방부 잘했다..새떼든 무인기든 의심스러운  물체가 나타나면 경계하고 추적하는 것이 맞지 쌔떼에 놀라냐고 조롱하는 놈들 얘기는 신경도 쓰지마라.."""
224,"""착각한게 부끄러워할 일은 아니다 진작에 이랬어야 되는게 문제지"""
225,"""문제인 탁핵만이 이나라가 잘되는 길이다. 탄핵이 답이다."""
226,"""천안함 폭침때도 근방에 엤던 우리 함정이 괴물체를 발견 추적을 하며 포를 무자게 쐈는데 못 잡았다고 하며 나중엔 새떼로 추정된다고 얼버무렸다. 이번에도 적기를 못잡고 기러기로 둘러대고 끝내려는거 같아 찜찜하다."""
227,"""동해안 레이더병했는데...웃음만 나온다..\n왜 군대가 거지같아 졌냐..정치에 너무 휘둘리면 군대는 쟈기일 제대로 못한다."""
228,"""우리 레이더가 새떼를 구분 못하는 그런 멍청한 장비가 아님. 내가 레이다 운용병"""
229,"""미국 일본과 정보교류 끊어지고, 낙동강오리알되서  새떼 환송 나가는 우리군을 가지고, 일본이 경제 제재했다고, 개 돼지들 거품물고 날뛰며 한단소리가...일본과 한판 뜨랍니다.  .... 정말 이건 악몽이다."""
230,"""빵포 중거리탐지병출신인데요 ㅋㅋ 새는 아무리 무리를 지어도 전투기나 미사일처럼 표적 안잡혀요 ㅋㅋㅋ 이거 ㄹㅇ개소리인데 ㅋㅋㅋㅋㅋ 식별기가 ㅈ으로 보이는것도아니고"""
231,"""문정권은 안보라인을 평화라는 위장전술로 무너뜨렸다고 볼수 있다. GP일무 복구하고 정찰한계를 아래쪽으로 이동 시킨 것을 원상복구하라 이 상태로 북한 특공대가 침투하면 문은 탄핵감이다. 국민들은 문정권의 속셈을 꿔뚫고 있다. 국군 정신을 회복시켜라. 북한은 주적이다. 정은이가 있는한 주적이다 쌀은 줘서도 안된다. 북한동포들에게는 쌀이 안가고 군량미로 쓰인다 이것역시 주적을 위한 길이므로 탄핵사유가 된다."""
232,"""잘한다. 박근혜 시절 무인정찰기 많이 보냈거든, 북한과의 관계때문에 그렇게 국민들에게 알리기가 힘든가? 지속적 간첩난파와 무인드론으로 최전방 전략탐색 아---- 뭔가 찝찝한데... 여차하면 내려올것 같기도 하고, 평화협정 맺었다고 북이 안 처들어오나 어이구 그럴 평화라고 믿는 정부도 대깨문도 정말 한심하다. 국력이 강하면 못내려오고 그것이 평화지!"""
233,"""어이가 없어서..방공관제 출신인데..목선 간첩 덮으려 발악하지 마세요 새떼구별도 못하는 군근무를 3교대로 하는 줄 압니까? 수십년을 새떼가 항적으로 오인 식별 되는 경우는 없고요 그리되려면 산간지역 육해공 레이더기지가 레이더 작동을 멈췄단거고..목선은 레이더 사각지대를 노리고 내려온거랍니다. 북한이 공비 남하 작전을 레이더에 안잡히고 하기 위해 AN-2기체를 아직 보유 중인 상황에서 누가봐도 간첩인데.."""
234,"""새떼? 신인균한테 군장병들이 제보들어왔는데 군비상걸리고난리났다던데? 전투기두대가 포천지나 대구까지 갔다고? 뉴스에는 새떼로 나와서 의아했다던데? 이거어떻게된거지? 문간첩정부하에 군도 좌경화되었나 문씨야손바닥으로 하늘을 가릴레? 군장병들 휴대폰으로 제보들어온단다"""
235,"""이런 유치한 연극으로 공작선 침투사건을 은폐. 조작한 과오를 물타기 하려는가?"""
236,"""문재인의 쇼정신을 이어받은 군이 안타갑네"""
237,"""기러기는 겨울철새라 지금 이시점에 한반도에 있을 이유가 없다ㅋㅋㅋㅋㅋㅋ 그게 새라면 문재앙10새겠지 ㅋㅋㅋㅋㅋㅋ 변명도 좀 배워가며 해라 ㅋㅋㅋㅋㅋㅋㅋ"""
238,"""오 좋네이거 정찰기뜨면 새떼라고 하고 적함이나 배뜨면 물고기떼라고 하고 보병내려오면 개미떼라고 할까나??"""
239,"""잘한것은 잘했다고 경의를 표할줄도 알아야 한다.지금까지 온갖 비방과 음모에도 흔들리지 않고,영구적 남북화해와 평화만이 서로 잘 사는 길이요 번영의 길임을 직시하고,인내하고 또 인내하며 차분하고 유연하게 남북문제를 다뤄왔던,문재인 대통령의 노고에 짐심으로 찬사와 경의를 표한다."""
240,"""악플다는 인간들아\n명박 그네때 상상이라도 해봤어?\n잘하고있는거지.. 이러한 상황 자체가 아주 굳인데..  정말 악플단시는분들은 대화도 하지말고 걍 짜저있으란애기?"""
241,"""잘한일에는 박수쳐주자 이얼마나 희망적인 일이고 역사에 남을 일인데 비꼬고 비난하고 제발 자유개국당스러운 행동은 그만하자 지겹다"""
242,"""문대통령은 진정 노벨평화상감이다.\n추진위라도 만들어야 하지않나\n자랑스런 대한민국 국민의 이름으로"""
243,"""넘 훌륭한 우리 대통령..좋은 결과로 이어지길"""
244,"""오늘 정말 뭉클하더라 그 와중에 트럼프에게 개성공단 설명하고 있을때 있고 빠질때 빠지는 센스에 때에 맞는 적절한 표정에 기자회견도 잘 하시고~트럼프와 김정은 중간에서 모두에게 안정감을 주는 행동.표정들 정말 존경스러운 대통령이다"""
